Moisture Level,Raw ADC,Time in s,Time of Day,Date
NEW TEST
0.0,0,3285,13:29:13,30/04
0.0,0,3286,13:29:14,30/04
0.22,7,3287,13:29:15,30/04
0.0,0,3288,13:29:16,30/04
0.0,0,3289,13:29:17,30/04
0.0,0,3290,13:29:18,30/04
0.12,4,3291,13:29:19,30/04
0.0,0,3292,13:29:20,30/04
0.0,0,3293,13:29:21,30/04
0.43,14,3294,13:29:22,30/04
0.0,0,3295,13:29:23,30/04
0.0,0,3296,13:29:24,30/04
0.0,0,3297,13:29:25,30/04
0.06,2,3298,13:29:26,30/04
0.0,0,3299,13:29:27,30/04
0.28,9,3300,13:29:28,30/04
0.0,0,3301,13:29:29,30/04
0.0,0,3302,13:29:30,30/04
0.31,10,3303,13:29:31,30/04
0.0,0,3304,13:29:32,30/04
0.0,0,3305,13:29:33,30/04
0.15,5,3306,13:29:34,30/04
0.0,0,3307,13:29:35,30/04
0.0,0,3308,13:29:36,30/04
0.06,2,3309,13:29:37,30/04
0.0,0,3310,13:29:38,30/04
0.25,8,3311,13:29:39,30/04
0.0,0,3312,13:29:40,30/04
0.0,0,3313,13:29:41,30/04
0.34,11,3314,13:29:42,30/04
0.0,0,3315,13:29:43,30/04
0.0,0,3316,13:29:44,30/04
0.0,0,3317,13:29:45,30/04
0.0,0,3318,13:29:46,30/04
0.34,11,3319,13:29:47,30/04
0.0,0,3320,13:29:48,30/04
0.0,0,3321,13:29:49,30/04
0.0,0,3322,13:29:50,30/04
0.0,0,3323,13:29:51,30/04
0.25,8,3324,13:29:52,30/04
0.0,0,3325,13:29:53,30/04
0.0,0,3326,13:29:54,30/04
0.12,4,3327,13:29:55,30/04
0.0,0,3328,13:29:56,30/04
0.0,0,3329,13:29:57,30/04
0.0,0,3330,13:29:58,30/04
0.0,0,3331,13:29:59,30/04
0.37,12,3332,13:30:00,30/04
0.0,0,3333,13:30:01,30/04
0.0,0,3334,13:30:02,30/04
0.34,11,3335,13:30:03,30/04
0.0,0,3336,13:30:04,30/04
0.0,0,3337,13:30:05,30/04
0.28,9,3338,13:30:06,30/04
0.0,0,3339,13:30:07,30/04
0.0,0,3340,13:30:08,30/04
0.25,8,3341,13:30:09,30/04
0.0,0,3342,13:30:10,30/04
0.0,0,3343,13:30:11,30/04
0.22,7,3344,13:30:12,30/04
0.0,0,3345,13:30:13,30/04
0.0,0,3346,13:30:14,30/04
0.25,8,3347,13:30:15,30/04
0.0,0,3348,13:30:16,30/04
0.0,0,3349,13:30:17,30/04
0.0,0,3350,13:30:18,30/04
0.0,0,3351,13:30:19,30/04
0.0,0,3352,13:30:20,30/04
0.28,9,3353,13:30:21,30/04
0.0,0,3354,13:30:22,30/04
0.0,0,3355,13:30:23,30/04
0.31,10,3356,13:30:24,30/04
0.0,0,3357,13:30:25,30/04
0.0,0,3358,13:30:26,30/04
0.31,10,3359,13:30:27,30/04
0.0,0,3360,13:30:29,30/04
0.0,0,3361,13:30:30,30/04
0.0,0,3362,13:30:31,30/04
0.0,0,3363,13:30:32,30/04
0.0,0,3364,13:30:33,30/04
0.0,0,3365,13:30:34,30/04
0.12,4,3366,13:30:35,30/04
0.0,0,3367,13:30:36,30/04
0.37,12,3368,13:30:37,30/04
0.0,0,3369,13:30:38,30/04
0.0,0,3370,13:30:39,30/04
0.25,8,3371,13:30:40,30/04
0.0,0,3372,13:30:41,30/04
0.0,0,3373,13:30:42,30/04
0.28,9,3374,13:30:43,30/04
0.0,0,3375,13:30:44,30/04
0.0,0,3376,13:30:45,30/04
0.0,0,3377,13:30:46,30/04
0.0,0,3378,13:30:47,30/04
0.0,0,3379,13:30:48,30/04
0.0,0,3380,13:30:49,30/04
0.15,5,3381,13:30:50,30/04
0.0,0,3382,13:30:51,30/04
0.0,0,3383,13:30:52,30/04
0.03,1,3384,13:30:53,30/04
0.0,0,3385,13:30:54,30/04
0.34,11,3386,13:30:55,30/04
0.0,0,3387,13:30:56,30/04
0.0,0,3388,13:30:57,30/04
0.0,0,3389,13:30:58,30/04
0.09,3,3390,13:30:59,30/04
0.0,0,3391,13:31:00,30/04
0.0,0,3392,13:31:01,30/04
0.12,4,3393,13:31:02,30/04
0.0,0,3394,13:31:03,30/04
0.0,0,3395,13:31:04,30/04
0.31,10,3396,13:31:05,30/04
0.0,0,3397,13:31:06,30/04
0.0,0,3398,13:31:07,30/04
0.0,0,3399,13:31:08,30/04
0.19,6,3400,13:31:09,30/04
0.0,0,3401,13:31:10,30/04
0.0,0,3402,13:31:11,30/04
0.28,9,3403,13:31:12,30/04
0.0,0,3404,13:31:13,30/04
0.0,0,3406,13:31:14,30/04
0.25,8,3407,13:31:15,30/04
0.0,0,3408,13:31:16,30/04
0.0,0,3409,13:31:17,30/04
0.0,0,3410,13:31:18,30/04
0.25,8,3411,13:31:19,30/04
0.0,0,3412,13:31:20,30/04
0.0,0,3413,13:31:21,30/04
0.28,9,3414,13:31:22,30/04
0.0,0,3415,13:31:23,30/04
0.0,0,3416,13:31:24,30/04
0.0,0,3417,13:31:25,30/04
0.34,11,3418,13:31:26,30/04
0.0,0,3419,13:31:27,30/04
0.0,0,3420,13:31:28,30/04
0.0,0,3421,13:31:29,30/04
0.34,11,3422,13:31:30,30/04
0.0,0,3423,13:31:31,30/04
0.0,0,3424,13:31:32,30/04
0.0,0,3425,13:31:33,30/04
0.09,3,3426,13:31:34,30/04
0.0,0,3427,13:31:35,30/04
0.0,0,3428,13:31:36,30/04
0.19,6,3429,13:31:37,30/04
0.03,1,3430,13:31:38,30/04
0.0,0,3431,13:31:39,30/04
0.0,0,3432,13:31:40,30/04
0.19,6,3433,13:31:41,30/04
0.0,0,3434,13:31:42,30/04
0.0,0,3435,13:31:43,30/04
0.0,0,3436,13:31:44,30/04
0.31,10,3437,13:31:45,30/04
0.0,0,3438,13:31:46,30/04
0.0,0,3439,13:31:47,30/04
0.0,0,3440,13:31:48,30/04
0.15,5,3441,13:31:49,30/04
0.0,0,3442,13:31:50,30/04
0.0,0,3443,13:31:51,30/04
0.31,10,3444,13:31:52,30/04
0.09,3,3445,13:31:53,30/04
0.0,0,3446,13:31:54,30/04
0.0,0,3447,13:31:55,30/04
0.34,11,3448,13:31:56,30/04
0.0,0,3449,13:31:57,30/04
0.0,0,3450,13:31:58,30/04
0.0,0,3451,13:31:59,30/04
0.19,6,3452,13:32:00,30/04
0.0,0,3453,13:32:01,30/04
0.0,0,3454,13:32:02,30/04
0.0,0,3455,13:32:03,30/04
0.09,3,3456,13:32:04,30/04
0.0,0,3457,13:32:05,30/04
0.0,0,3458,13:32:06,30/04
0.28,9,3459,13:32:07,30/04
0.0,0,3460,13:32:08,30/04
0.0,0,3461,13:32:09,30/04
0.0,0,3462,13:32:10,30/04
0.12,4,3463,13:32:11,30/04
0.0,0,3464,13:32:12,30/04
0.0,0,3465,13:32:13,30/04
0.34,11,3466,13:32:14,30/04
0.0,0,3467,13:32:15,30/04
0.0,0,3468,13:32:16,30/04
0.0,0,3469,13:32:17,30/04
0.25,8,3470,13:32:18,30/04
0.0,0,3471,13:32:19,30/04
0.0,0,3472,13:32:20,30/04
0.28,9,3473,13:32:21,30/04
0.0,0,3474,13:32:22,30/04
0.0,0,3475,13:32:23,30/04
0.0,0,3476,13:32:24,30/04
0.15,5,3477,13:32:25,30/04
0.0,0,3478,13:32:26,30/04
0.0,0,3479,13:32:27,30/04
0.06,2,3480,13:32:28,30/04
0.0,0,3481,13:32:29,30/04
0.0,0,3482,13:32:30,30/04
0.09,3,3483,13:32:31,30/04
0.0,0,3484,13:32:32,30/04
0.0,0,3485,13:32:33,30/04
0.0,0,3486,13:32:34,30/04
0.12,4,3487,13:32:35,30/04
0.0,0,3488,13:32:36,30/04
0.0,0,3489,13:32:37,30/04
0.0,0,3490,13:32:38,30/04
0.43,14,3491,13:32:39,30/04
0.0,0,3492,13:32:40,30/04
0.0,0,3493,13:32:41,30/04
0.0,0,3494,13:32:42,30/04
0.28,9,3495,13:32:43,30/04
0.0,0,3496,13:32:44,30/04
0.0,0,3497,13:32:45,30/04
0.0,0,3498,13:32:46,30/04
0.0,0,3499,13:32:47,30/04
0.0,0,3500,13:32:48,30/04
0.0,0,3501,13:32:49,30/04
0.0,0,3502,13:32:50,30/04
0.0,0,3503,13:32:51,30/04
0.0,0,3504,13:32:52,30/04
0.15,5,3505,13:32:53,30/04
0.0,0,3506,13:32:54,30/04
0.0,0,3507,13:32:55,30/04
0.31,10,3508,13:32:56,30/04
0.0,0,3509,13:32:57,30/04
0.0,0,3510,13:32:58,30/04
0.0,0,3511,13:32:59,30/04
0.28,9,3512,13:33:00,30/04
0.0,0,3513,13:33:01,30/04
0.0,0,3514,13:33:02,30/04
0.28,9,3515,13:33:03,30/04
0.0,0,3516,13:33:04,30/04
0.0,0,3517,13:33:05,30/04
0.0,0,3518,13:33:06,30/04
0.12,4,3519,13:33:07,30/04
0.0,0,3520,13:33:08,30/04
0.0,0,3521,13:33:09,30/04
0.28,9,3522,13:33:10,30/04
0.0,0,3523,13:33:11,30/04
0.0,0,3524,13:33:12,30/04
0.31,10,3525,13:33:13,30/04
0.0,0,3526,13:33:14,30/04
0.0,0,3527,13:33:15,30/04
0.31,10,3528,13:33:16,30/04
0.0,0,3529,13:33:17,30/04
0.0,0,3530,13:33:18,30/04
0.0,0,3531,13:33:19,30/04
0.03,1,3532,13:33:20,30/04
0.0,0,3533,13:33:21,30/04
0.0,0,3534,13:33:22,30/04
0.09,3,3535,13:33:23,30/04
0.0,0,3536,13:33:24,30/04
0.0,0,3537,13:33:25,30/04
0.12,4,3538,13:33:26,30/04
0.0,0,3539,13:33:27,30/04
0.0,0,3540,13:33:28,30/04
0.06,2,3541,13:33:29,30/04
0.0,0,3542,13:33:30,30/04
0.0,0,3543,13:33:31,30/04
0.0,0,3544,13:33:32,30/04
0.0,0,3545,13:33:33,30/04
0.0,0,3546,13:33:34,30/04
0.09,3,3547,13:33:35,30/04
0.0,0,3548,13:33:36,30/04
0.0,0,3549,13:33:37,30/04
0.0,0,3550,13:33:38,30/04
0.0,0,3551,13:33:39,30/04
0.0,0,3552,13:33:40,30/04
0.0,0,3553,13:33:41,30/04
0.0,0,3554,13:33:42,30/04
0.0,0,3555,13:33:43,30/04
0.06,2,3556,13:33:44,30/04
0.0,0,3557,13:33:45,30/04
0.0,0,3558,13:33:46,30/04
0.09,3,3559,13:33:47,30/04
0.0,0,3560,13:33:48,30/04
0.0,0,3561,13:33:49,30/04
0.19,6,3562,13:33:50,30/04
0.0,0,3563,13:33:51,30/04
0.0,0,3564,13:33:52,30/04
0.34,11,3565,13:33:53,30/04
0.0,0,3566,13:33:54,30/04
0.09,3,3567,13:33:55,30/04
0.0,0,3568,13:33:56,30/04
0.0,0,3569,13:33:57,30/04
0.31,10,3570,13:33:58,30/04
0.0,0,3571,13:33:59,30/04
0.0,0,3572,13:34:00,30/04
0.0,0,3573,13:34:01,30/04
0.15,5,3574,13:34:02,30/04
0.0,0,3575,13:34:03,30/04
0.0,0,3576,13:34:04,30/04
0.0,0,3577,13:34:05,30/04
0.03,1,3578,13:34:06,30/04
0.0,0,3579,13:34:07,30/04
0.0,0,3580,13:34:08,30/04
0.34,11,3581,13:34:09,30/04
0.0,0,3582,13:34:10,30/04
0.0,0,3583,13:34:11,30/04
0.0,0,3584,13:34:13,30/04
0.34,11,3585,13:34:14,30/04
0.0,0,3586,13:34:15,30/04
0.0,0,3587,13:34:16,30/04
0.0,0,3588,13:34:17,30/04
0.34,11,3589,13:34:18,30/04
0.0,0,3590,13:34:19,30/04
0.0,0,3591,13:34:20,30/04
0.0,0,3592,13:34:21,30/04
0.28,9,3593,13:34:22,30/04
0.03,1,3594,13:34:23,30/04
0.0,0,3595,13:34:24,30/04
0.0,0,3596,13:34:25,30/04
0.34,11,3597,13:34:26,30/04
0.0,0,3598,13:34:27,30/04
0.0,0,3599,13:34:28,30/04
0.0,0,3600,13:34:29,30/04
0.09,3,3601,13:34:30,30/04
0.0,0,3602,13:34:31,30/04
0.25,8,3603,13:34:32,30/04
0.03,1,3604,13:34:33,30/04
0.0,0,3605,13:34:34,30/04
0.0,0,3606,13:34:35,30/04
0.0,0,3607,13:34:36,30/04
0.0,0,3608,13:34:37,30/04
0.0,0,3609,13:34:38,30/04
0.31,10,3610,13:34:39,30/04
0.0,0,3611,13:34:40,30/04
0.0,0,3612,13:34:41,30/04
51.07,1652,3613,13:34:42,30/04
57.19,1850,3614,13:34:43,30/04
60.77,1966,3615,13:34:44,30/04
59.6,1928,3616,13:34:45,30/04
28.13,910,3617,13:34:46,30/04
59.51,1925,3618,13:34:47,30/04
59.38,1921,3619,13:34:48,30/04
59.07,1911,3620,13:34:49,30/04
58.76,1901,3621,13:34:50,30/04
58.64,1897,3622,13:34:51,30/04
58.76,1901,3623,13:34:52,30/04
58.86,1904,3624,13:34:53,30/04
58.92,1906,3625,13:34:54,30/04
59.04,1910,3626,13:34:55,30/04
27.51,890,3627,13:34:56,30/04
59.35,1920,3628,13:34:57,30/04
27.94,904,3630,13:34:58,30/04
60.62,1961,3631,13:34:59,30/04
60.83,1968,3632,13:35:00,30/04
29.3,948,3633,13:35:01,30/04
29.12,942,3634,13:35:02,30/04
29.06,940,3635,13:35:03,30/04
60.68,1963,3636,13:35:04,30/04
60.77,1966,3637,13:35:05,30/04
60.74,1965,3638,13:35:06,30/04
60.83,1968,3639,13:35:07,30/04
61.05,1975,3640,13:35:08,30/04
29.58,957,3641,13:35:09,30/04
61.36,1985,3642,13:35:10,30/04
61.51,1990,3643,13:35:11,30/04
61.67,1995,3644,13:35:12,30/04
61.73,1997,3645,13:35:13,30/04
61.82,2000,3646,13:35:14,30/04
61.82,2000,3647,13:35:15,30/04
61.85,2001,3648,13:35:16,30/04
30.32,981,3649,13:35:17,30/04
30.45,985,3650,13:35:18,30/04
62.19,2012,3651,13:35:19,30/04
62.35,2017,3652,13:35:20,30/04
62.44,2020,3653,13:35:21,30/04
30.76,995,3654,13:35:22,30/04
30.85,998,3655,13:35:23,30/04
62.47,2021,3656,13:35:24,30/04
62.53,2023,3657,13:35:25,30/04
62.69,2028,3658,13:35:26,30/04
62.81,2032,3659,13:35:27,30/04
62.87,2034,3660,13:35:28,30/04
63.0,2038,3661,13:35:29,30/04
63.18,2044,3662,13:35:30,30/04
63.21,2045,3663,13:35:31,30/04
63.37,2050,3664,13:35:32,30/04
63.52,2055,3665,13:35:33,30/04
63.62,2058,3666,13:35:34,30/04
63.74,2062,3667,13:35:35,30/04
32.18,1041,3668,13:35:36,30/04
32.27,1044,3669,13:35:37,30/04
63.99,2070,3670,13:35:38,30/04
64.08,2073,3671,13:35:39,30/04
63.89,2067,3672,13:35:40,30/04
63.89,2067,3673,13:35:41,30/04
31.9,1032,3674,13:35:42,30/04
63.43,2052,3675,13:35:43,30/04
63.4,2051,3676,13:35:44,30/04
63.34,2049,3677,13:35:45,30/04
63.34,2049,3678,13:35:46,30/04
63.43,2052,3679,13:35:47,30/04
63.46,2053,3680,13:35:48,30/04
63.52,2055,3681,13:35:49,30/04
63.71,2061,3682,13:35:50,30/04
63.77,2063,3683,13:35:51,30/04
63.83,2065,3684,13:35:52,30/04
65.6,2122,3685,13:35:53,30/04
65.29,2112,3686,13:35:54,30/04
65.13,2107,3687,13:35:55,30/04
65.07,2105,3688,13:35:56,30/04
65.22,2110,3689,13:35:57,30/04
33.6,1087,3690,13:35:58,30/04
65.22,2110,3691,13:35:59,30/04
65.69,2125,3692,13:36:00,30/04
65.94,2133,3693,13:36:01,30/04
65.87,2131,3694,13:36:02,30/04
34.22,1107,3695,13:36:03,30/04
66.06,2137,3696,13:36:04,30/04
66.21,2142,3697,13:36:05,30/04
66.49,2151,3698,13:36:06,30/04
66.68,2157,3699,13:36:07,30/04
35.36,1144,3700,13:36:08,30/04
67.3,2177,3701,13:36:09,30/04
67.51,2184,3702,13:36:10,30/04
67.67,2189,3703,13:36:11,30/04
67.82,2194,3704,13:36:12,30/04
36.48,1180,3705,13:36:13,30/04
68.16,2205,3706,13:36:14,30/04
68.38,2212,3707,13:36:15,30/04
68.53,2217,3708,13:36:16,30/04
68.75,2224,3709,13:36:17,30/04
68.81,2226,3710,13:36:18,30/04
69.24,2240,3711,13:36:19,30/04
69.49,2248,3712,13:36:20,30/04
69.61,2252,3713,13:36:21,30/04
69.58,2251,3714,13:36:22,30/04
69.64,2253,3715,13:36:23,30/04
38.02,1230,3716,13:36:24,30/04
69.4,2245,3717,13:36:25,30/04
69.37,2244,3718,13:36:26,30/04
69.3,2242,3719,13:36:27,30/04
37.62,1217,3720,13:36:28,30/04
69.06,2234,3721,13:36:29,30/04
68.75,2224,3722,13:36:30,30/04
68.53,2217,3723,13:36:31,30/04
68.41,2213,3724,13:36:32,30/04
68.32,2210,3725,13:36:33,30/04
68.38,2212,3726,13:36:34,30/04
68.22,2207,3727,13:36:35,30/04
68.22,2207,3728,13:36:36,30/04
68.28,2209,3729,13:36:37,30/04
68.19,2206,3730,13:36:38,30/04
36.54,1182,3731,13:36:39,30/04
68.32,2210,3732,13:36:40,30/04
68.22,2207,3733,13:36:41,30/04
68.19,2206,3734,13:36:42,30/04
68.19,2206,3735,13:36:43,30/04
68.25,2208,3736,13:36:44,30/04
68.13,2204,3737,13:36:45,30/04
68.22,2207,3738,13:36:46,30/04
68.28,2209,3739,13:36:47,30/04
68.22,2207,3740,13:36:48,30/04
68.19,2206,3741,13:36:49,30/04
68.28,2209,3742,13:36:50,30/04
68.19,2206,3743,13:36:51,30/04
68.25,2208,3744,13:36:52,30/04
68.19,2206,3745,13:36:53,30/04
68.25,2208,3746,13:36:54,30/04
68.25,2208,3747,13:36:55,30/04
68.25,2208,3748,13:36:56,30/04
68.25,2208,3749,13:36:57,30/04
68.19,2206,3750,13:36:58,30/04
68.22,2207,3751,13:36:59,30/04
68.19,2206,3752,13:37:00,30/04
68.22,2207,3753,13:37:01,30/04
68.19,2206,3754,13:37:02,30/04
68.25,2208,3755,13:37:03,30/04
68.19,2206,3756,13:37:04,30/04
68.16,2205,3757,13:37:05,30/04
68.25,2208,3758,13:37:06,30/04
68.19,2206,3759,13:37:07,30/04
68.13,2204,3760,13:37:08,30/04
68.25,2208,3761,13:37:09,30/04
68.16,2205,3762,13:37:10,30/04
68.16,2205,3763,13:37:11,30/04
68.19,2206,3764,13:37:12,30/04
68.22,2207,3765,13:37:13,30/04
68.19,2206,3766,13:37:14,30/04
36.41,1178,3767,13:37:15,30/04
68.25,2208,3768,13:37:16,30/04
68.19,2206,3769,13:37:17,30/04
68.22,2207,3770,13:37:18,30/04
68.19,2206,3771,13:37:19,30/04
36.57,1183,3772,13:37:20,30/04
68.25,2208,3773,13:37:21,30/04
68.25,2208,3774,13:37:22,30/04
68.22,2207,3775,13:37:23,30/04
68.25,2208,3776,13:37:24,30/04
36.6,1184,3777,13:37:25,30/04
68.16,2205,3778,13:37:26,30/04
68.22,2207,3779,13:37:27,30/04
68.25,2208,3780,13:37:28,30/04
68.28,2209,3781,13:37:29,30/04
36.57,1183,3782,13:37:30,30/04
68.25,2208,3783,13:37:31,30/04
68.32,2210,3784,13:37:32,30/04
67.79,2193,3785,13:37:33,30/04
68.25,2208,3786,13:37:34,30/04
36.54,1182,3787,13:37:35,30/04
68.19,2206,3788,13:37:36,30/04
68.22,2207,3789,13:37:37,30/04
68.28,2209,3790,13:37:38,30/04
68.28,2209,3791,13:37:39,30/04
36.54,1182,3792,13:37:40,30/04
68.25,2208,3793,13:37:41,30/04
68.25,2208,3794,13:37:42,30/04
68.25,2208,3795,13:37:43,30/04
68.28,2209,3796,13:37:44,30/04
68.32,2210,3797,13:37:45,30/04
68.25,2208,3798,13:37:46,30/04
68.25,2208,3799,13:37:47,30/04
68.28,2209,3800,13:37:48,30/04
68.28,2209,3801,13:37:49,30/04
68.28,2209,3802,13:37:50,30/04
68.25,2208,3803,13:37:51,30/04
68.41,2213,3804,13:37:52,30/04
68.32,2210,3805,13:37:53,30/04
68.32,2210,3806,13:37:54,30/04
68.28,2209,3807,13:37:55,30/04
68.28,2209,3808,13:37:56,30/04
68.25,2208,3809,13:37:57,30/04
68.38,2212,3810,13:37:58,30/04
36.72,1188,3811,13:37:59,30/04
68.28,2209,3812,13:38:00,30/04
36.75,1189,3813,13:38:01,30/04
68.41,2213,3814,13:38:02,30/04
68.38,2212,3815,13:38:03,30/04
67.94,2198,3816,13:38:04,30/04
68.41,2213,3817,13:38:05,30/04
68.41,2213,3818,13:38:07,30/04
68.47,2215,3819,13:38:08,30/04
68.41,2213,3820,13:38:09,30/04
68.38,2212,3821,13:38:10,30/04
68.47,2215,3822,13:38:11,30/04
36.75,1189,3823,13:38:12,30/04
36.79,1190,3824,13:38:13,30/04
68.41,2213,3825,13:38:14,30/04
68.47,2215,3826,13:38:15,30/04
68.44,2214,3827,13:38:16,30/04
36.75,1189,3828,13:38:17,30/04
36.79,1190,3829,13:38:18,30/04
68.53,2217,3830,13:38:19,30/04
68.53,2217,3831,13:38:20,30/04
68.47,2215,3832,13:38:21,30/04
68.5,2216,3833,13:38:22,30/04
68.53,2217,3834,13:38:23,30/04
68.53,2217,3835,13:38:24,30/04
68.53,2217,3836,13:38:25,30/04
68.56,2218,3837,13:38:26,30/04
68.56,2218,3838,13:38:27,30/04
68.5,2216,3839,13:38:28,30/04
68.62,2220,3840,13:38:29,30/04
68.62,2220,3841,13:38:30,30/04
68.66,2221,3842,13:38:31,30/04
68.62,2220,3843,13:38:32,30/04
36.97,1196,3844,13:38:33,30/04
68.62,2220,3845,13:38:34,30/04
69.21,2239,3846,13:38:35,30/04
68.66,2221,3847,13:38:36,30/04
68.56,2218,3848,13:38:37,30/04
68.62,2220,3849,13:38:38,30/04
68.69,2222,3850,13:38:39,30/04
68.69,2222,3851,13:38:40,30/04
68.69,2222,3852,13:38:41,30/04
68.66,2221,3853,13:38:42,30/04
68.66,2221,3854,13:38:43,30/04
68.66,2221,3855,13:38:44,30/04
68.69,2222,3856,13:38:45,30/04
68.75,2224,3857,13:38:46,30/04
68.72,2223,3858,13:38:47,30/04
68.72,2223,3859,13:38:48,30/04
68.75,2224,3860,13:38:49,30/04
68.66,2221,3861,13:38:50,30/04
68.72,2223,3862,13:38:51,30/04
68.75,2224,3864,13:38:52,30/04
37.0,1197,3865,13:38:53,30/04
68.78,2225,3866,13:38:54,30/04
68.84,2227,3867,13:38:55,30/04
68.75,2224,3868,13:38:56,30/04
68.78,2225,3869,13:38:57,30/04
68.81,2226,3870,13:38:58,30/04
68.75,2224,3871,13:38:59,30/04
68.81,2226,3872,13:39:00,30/04
68.78,2225,3873,13:39:01,30/04
68.87,2228,3874,13:39:02,30/04
68.84,2227,3875,13:39:03,30/04
68.9,2229,3876,13:39:04,30/04
68.84,2227,3877,13:39:05,30/04
68.81,2226,3878,13:39:06,30/04
68.87,2228,3879,13:39:07,30/04
37.25,1205,3880,13:39:08,30/04
68.9,2229,3881,13:39:09,30/04
68.9,2229,3882,13:39:10,30/04
68.93,2230,3883,13:39:11,30/04
68.93,2230,3884,13:39:12,30/04
37.19,1203,3885,13:39:13,30/04
69.0,2232,3886,13:39:14,30/04
68.35,2211,3887,13:39:15,30/04
68.87,2228,3888,13:39:16,30/04
68.96,2231,3889,13:39:17,30/04
68.93,2230,3890,13:39:18,30/04
69.0,2232,3891,13:39:19,30/04
69.0,2232,3892,13:39:20,30/04
68.87,2228,3893,13:39:21,30/04
68.96,2231,3894,13:39:22,30/04
68.93,2230,3895,13:39:23,30/04
68.96,2231,3896,13:39:24,30/04
68.93,2230,3897,13:39:25,30/04
69.0,2232,3898,13:39:26,30/04
68.9,2229,3899,13:39:27,30/04
37.28,1206,3900,13:39:28,30/04
37.34,1208,3901,13:39:29,30/04
69.03,2233,3902,13:39:30,30/04
68.96,2231,3903,13:39:31,30/04
68.96,2231,3904,13:39:32,30/04
69.0,2232,3905,13:39:33,30/04
68.96,2231,3906,13:39:34,30/04
69.0,2232,3907,13:39:35,30/04
68.96,2231,3908,13:39:36,30/04
69.06,2234,3909,13:39:37,30/04
37.25,1205,3910,13:39:38,30/04
37.34,1208,3911,13:39:39,30/04
69.03,2233,3912,13:39:40,30/04
69.03,2233,3913,13:39:41,30/04
69.03,2233,3914,13:39:42,30/04
37.31,1207,3915,13:39:43,30/04
69.03,2233,3916,13:39:44,30/04
69.06,2234,3917,13:39:45,30/04
69.0,2232,3918,13:39:46,30/04
69.03,2233,3919,13:39:47,30/04
69.06,2234,3920,13:39:48,30/04
69.03,2233,3921,13:39:49,30/04
69.06,2234,3922,13:39:50,30/04
69.06,2234,3923,13:39:51,30/04
69.03,2233,3924,13:39:52,30/04
69.06,2234,3925,13:39:53,30/04
69.06,2234,3926,13:39:54,30/04
69.0,2232,3927,13:39:55,30/04
69.09,2235,3928,13:39:56,30/04
69.12,2236,3929,13:39:57,30/04
37.4,1210,3930,13:39:58,30/04
69.12,2236,3931,13:39:59,30/04
37.47,1212,3932,13:40:00,30/04
69.09,2235,3933,13:40:01,30/04
69.06,2234,3934,13:40:02,30/04
37.4,1210,3935,13:40:03,30/04
69.06,2234,3936,13:40:04,30/04
37.4,1210,3937,13:40:05,30/04
69.15,2237,3938,13:40:06,30/04
69.12,2236,3939,13:40:07,30/04
69.15,2237,3940,13:40:08,30/04
69.09,2235,3941,13:40:09,30/04
69.09,2235,3942,13:40:10,30/04
69.12,2236,3943,13:40:11,30/04
69.09,2235,3944,13:40:12,30/04
37.4,1210,3945,13:40:13,30/04
69.12,2236,3946,13:40:14,30/04
69.06,2234,3947,13:40:15,30/04
69.03,2233,3948,13:40:16,30/04
69.06,2234,3949,13:40:17,30/04
69.06,2234,3950,13:40:18,30/04
69.12,2236,3951,13:40:19,30/04
37.43,1211,3952,13:40:20,30/04
69.09,2235,3953,13:40:21,30/04
69.09,2235,3954,13:40:22,30/04
37.5,1213,3955,13:40:23,30/04
69.15,2237,3956,13:40:24,30/04
69.18,2238,3957,13:40:25,30/04
69.15,2237,3958,13:40:26,30/04
69.12,2236,3959,13:40:27,30/04
37.5,1213,3960,13:40:28,30/04
69.09,2235,3961,13:40:29,30/04
69.15,2237,3962,13:40:30,30/04
69.09,2235,3963,13:40:31,30/04
69.18,2238,3964,13:40:32,30/04
37.47,1212,3965,13:40:33,30/04
69.09,2235,3966,13:40:34,30/04
69.09,2235,3967,13:40:35,30/04
69.09,2235,3968,13:40:36,30/04
69.15,2237,3969,13:40:37,30/04
37.5,1213,3970,13:40:38,30/04
69.15,2237,3971,13:40:39,30/04
69.18,2238,3972,13:40:40,30/04
69.06,2234,3973,13:40:41,30/04
69.15,2237,3974,13:40:42,30/04
69.12,2236,3975,13:40:43,30/04
69.15,2237,3976,13:40:44,30/04
69.18,2238,3977,13:40:45,30/04
69.09,2235,3978,13:40:46,30/04
69.12,2236,3979,13:40:47,30/04
69.15,2237,3980,13:40:48,30/04
69.12,2236,3981,13:40:49,30/04
69.12,2236,3982,13:40:50,30/04
69.12,2236,3983,13:40:51,30/04
69.12,2236,3984,13:40:52,30/04
69.12,2236,3985,13:40:53,30/04
69.12,2236,3986,13:40:54,30/04
69.06,2234,3987,13:40:55,30/04
69.12,2236,3988,13:40:56,30/04
69.06,2234,3989,13:40:57,30/04
69.0,2232,3990,13:40:58,30/04
69.09,2235,3991,13:40:59,30/04
69.15,2237,3992,13:41:00,30/04
69.15,2237,3993,13:41:01,30/04
69.06,2234,3994,13:41:02,30/04
69.09,2235,3995,13:41:03,30/04
69.09,2235,3996,13:41:04,30/04
69.06,2234,3997,13:41:05,30/04
68.93,2230,3998,13:41:06,30/04
69.15,2237,3999,13:41:07,30/04
69.12,2236,4000,13:41:08,30/04
69.06,2234,4001,13:41:09,30/04
69.12,2236,4002,13:41:10,30/04
